Filled container:
Container contains 10000 elements.
0: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8524: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8525: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8526: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8527: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8528: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8529: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8530: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8531: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8532: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8533: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8534: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8535: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8536: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8537: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8538: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8539: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8540: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8541: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8542: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8543: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8544: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8545: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8546: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8547: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8548: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8549: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8550: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8551: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8552: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8553: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8554: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8555: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8556: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8557: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8558: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8559: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8560: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8561: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8562: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8563: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8564: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8565: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8566: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8567: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8568: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8569: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8570: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8571: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8572: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8573: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8574: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8575: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8576: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8577: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8578: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8579: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8580: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8581: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8582: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8583: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8584: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8585: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8586: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8587: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8588: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8589: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8590: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8591: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8592: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8593: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8594: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8595: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8596: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8597: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8598: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8599: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8600: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8601: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8602: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8603: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8604: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8605: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8606: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8607: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8608: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8609: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8610: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8611: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8612: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8613: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8614: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8615: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8616: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8617: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8618: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8619: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8620: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8621: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8622: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8623: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8624: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8625: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8626: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8627: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8628: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8629: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8630: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8631: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8632: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8633: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8634: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8635: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8636: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8637: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8638: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8639: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8640: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8641: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8642: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8643: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8644: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8645: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8646: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8647: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8648: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8649: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8650: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8651: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8652: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8653: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8654: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8655: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8656: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8657: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8658: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8659: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8660: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8661: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8662: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8663: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8664: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8665: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8666: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8667: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8668: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8669: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8670: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8671: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8672: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8673: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8674: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8675: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8676: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8677: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8678: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8679: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8680: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8681: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8682: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8683: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8684: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8685: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8686: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8687: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8688: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8689: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8690: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8691: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8692: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8693: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8694: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8695: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8696: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8697: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8698: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8699: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8700: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8701: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8702: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8703: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8704: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8705: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8706: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8707: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8708: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8709: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8710: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8711: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8712: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8713: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8714: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8715: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8716: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8717: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8718: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8719: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8720: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8721: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8722: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8723: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8724: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8725: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8726: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8727: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8728: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8729: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8730: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8731: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8732: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8733: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8734: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8735: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8736: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8737: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8738: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8739: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8740: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8741: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8742: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8743: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8744: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8745: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8746: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8747: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8748: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8749: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8750: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8751: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8752: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8753: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8754: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8755: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8756: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8757: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8758: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8759: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8760: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
8761: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
8762: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
8763: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
8764: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
8765: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
8766: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
8767: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
8768: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
8769: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
8770: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
8771: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
8772: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
8773: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
8774: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
