Filled container:
Container contains 1000 elements.
0: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
765: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
766: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
767: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
768: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
769: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
770: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
771: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
772: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
773: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
774: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
775: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
776: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
777: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
778: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
779: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
780: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
781: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
782: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
783: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
784: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
785: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
786: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
787: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
788: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
789: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
790: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
791: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
792: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
793: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
794: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
795: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
796: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
797: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
798: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
799: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
800: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
801: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
802: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
803: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
804: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
805: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
806: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
807: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
808: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
809: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
810: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
811: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
812: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
813: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
814: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
815: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
816: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
817: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
818: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
819: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
820: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
821: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
822: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
823: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
824: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
825: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
826: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
827: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
828: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
829: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
830: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
831: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
832: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
833: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
834: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
835: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
836: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
837: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
838: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
839: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
840: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
841: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
842: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
843: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
844: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
845: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
846: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
847: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
848: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
849: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
850: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
851: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
852: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
853: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
854: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
855: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
856: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
857: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
858: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
859: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
860: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
861: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
862: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
863: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
864: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
865: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
866: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
867: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
868: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
869: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
870: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
871: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
872: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
873: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
874: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
875: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
876: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
877: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
878: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
879: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
880: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
881: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
882: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
883: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
884: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
885: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
886: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
887: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
888: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
889: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
890: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
891: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
892: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
893: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
894: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
895: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
896: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
897: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
898: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
899: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
900: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
901: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
902: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
903: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
904: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
905: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
906: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
907: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
908: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
909: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
910: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
911: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
912: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
913: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
914: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
915: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
916: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
917: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
918: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
919: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
920: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
921: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
922: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
923: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
924: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
925: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
926: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
927: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
928: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
929: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
930: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
931: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
932: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
933: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
934: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
935: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
936: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
937: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
938: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
939: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
940: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
941: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
942: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
943: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
944: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
945: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
946: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
947: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
948: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
949: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
950: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
951: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
952: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
953: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
954: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
955: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
956: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
957: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
958: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
959: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
960: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
961: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
962: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
963: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
964: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
965: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
966: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
967: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
968: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
969: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
970: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
971: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
972: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
973: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
974: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
975: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
976: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
977: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
978: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
979: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
980: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
981: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
982: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
983: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
984: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
985: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
986: It is RECTANGLE. Coordinates of angles: (-8, -8), (-7, -9). Perimeter = 4.000000; Color: PURPLE
987: It is CIRCLE. Center coordinates: (6, 19), radius: 20. Perimeter = 125.663706; Color: GREEN
988: It is CIRCLE. Center coordinates: (1, 8), radius: 3. Perimeter = 18.849556; Color: BLUE
989: It is RECTANGLE. Coordinates of angles: (5, 6), (10, 0). Perimeter = 22.000000; Color: PURPLE
990: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, 8), (5, 10). Perimeter =  18.097254; Color: RED
991: It is RECTANGLE. Coordinates of angles: (9, -12), (20, -14). Perimeter = 26.000000; Color: GREEN
992: It is RECTANGLE. Coordinates of angles: (-1, 2), (3, -4). Perimeter = 20.000000; Color: CYAN
993: It is CIRCLE. Center coordinates: (-4, -5), radius: 16. Perimeter = 100.530965; Color: ORANGE
994: It is TRIANGLE. Coordinates of vertices: (1, 2), (3, -4), (5, -6). Perimeter =  18.097254; Color: PURPLE
995: It is CIRCLE. Center coordinates: (-15, 8), radius: 4. Perimeter = 25.132741; Color: YELLOW
996: It is CIRCLE. Center coordinates: (1, 1), radius: 1. Perimeter = 6.283185; Color: RED
997: It is RECTANGLE. Coordinates of angles: (1, 4), (3, 2). Perimeter = 8.000000; Color: CYAN
998: It is TRIANGLE. Coordinates of vertices: (1, 2), (1, 3), (4, 5). Perimeter =  8.848192; Color: YELLOW
999: It is TRIANGLE. Coordinates of vertices: (1, 2), (5, 8), (100, -100). Perimeter =  293.192108; Color: YELLOW
